The robo doggo lol;0;0;0;0;0;0;0
1:07 do you love me?;0;0;0;0;0;0;0
This so cool to watch . I watched all of it. Unreal!!!! They a lot of good moves ðŸ˜®ðŸ˜…;1;1;0;1;0;0;0
So funny luv  come to my houseðŸ˜;0;0;0;0;0;0;0
i wonder if some people really think the code in these robots will start glowing red and they will become unstoppable killing machines;1;0;0;0;0;1;0
You know that there are Movies that tell us exactly why this is a shit idea right.... RIGHT?!;0;0;0;0;0;1;0
ive been seeing a lot of these videos and im still wondering if its CGI;0;0;0;0;0;0;0
Oh shit, it's not the machines they're afraid of, it's the humans the machines would work with?Like they're are humans using B2B, b2m2b comms and it's like, machines for the most part would ignore their commands and action requests per authority. But at the point where engineers and stem have like maintenance and administration access, all it would take is one shadow per and their social dominance thing out here would be shot, because if they did bring a machine to the party, it would just join your pack via maintenance or administration access. Any threat of violence would be moot.I mean it's already here in the small things and cameras and such but this round be a physical render they couldn't ignore.;0;0;1;0;0;0;0
They just heard the last human had died.;0;0;0;0;0;0;0
Sure the robots are cool and all, but how did they choreograph spot?;1;1;0;0;1;0;0
GPT5+Boston Robot =Ai android
Reminds me of "I,Robot".
"Detroit Become Human".
"The Song of Vivy Fluorite Eyes"
The plot will soon come true.;1;0;0;0;0;0;0
SAKIT LO HACKER KRIMINAL INTEL RIDWAN KAMIL APEP ANJING. DITUJU APA TRUS BGINI 9 TAHUN? SUDAHI KEJAHATAN MASSAL LO PINDAH KORBAN LO. TDK ADA ORG MANAPUN BISA HIDUP BGINI BRENGSEK;0;0;0;0;0;0;0
when you make real life look like cgi, you know you are doing engineering right;1;0;0;0;1;0;0
imagine how spooky standing next to one of those dancing robots is;1;0;0;0;0;0;0
How worse can life get ?                             Boston Dynamics : Here a robot the dances better than you ever will .;1;1;0;0;0;1;0
Double sense- fear about countries, not developed to build such robots to protect themselves from "forced democracy"  and admire for the mankind, who can do such robots.;1;0;0;0;0;1;0
Great! Until they steal manufacturing jobs and shoot us ðŸ˜…;1;0;0;0;0;1;0
" Dance Big Dog!...dance" * big dog:...just wait, I can never forget;1;0;0;0;0;0;0
Finally the try purpose of robots to dance for us;1;0;0;0;0;0;0
Mint;1;0;0;0;0;0;0
The future is terrifyingâ€¦;0;0;0;0;0;1;0
I AM NOT LOVE YOU AND NEVER EVER LOVE YOU;0;0;0;0;0;0;0
Come over my house love u    wish I could move like that;0;1;0;0;0;0;0
This robot's were copied from China!    Future wars will be fought using robot soldiers and China has already started producing for combat purpose.;0;0;0;0;0;1;0
Me and the boyz after passing a exam;0;0;0;0;0;0;0
Well, I never thought my job as a dance instructor would be threatened by automation....;0;0;0;0;0;1;0
Thank you I love this. Makes me smile. I like watching this video, itâ€™s fun and always puts me in a great place.;0;0;0;1;0;0;0
I'm just here to learn the dance moves;0;0;0;0;0;0;0
At least I know that when we are all painfully massacred by our robot overlords they can do a fresh dance on our corpses;1;0;0;0;0;1;0
We need, behind the scenes for this :));0;0;0;0;1;0;0
These robots can do a fox trot better than humans. Humanity is screwedðŸ™ðŸ˜….;1;1;0;0;0;0;0
Sure, let's keep creating things, that replace us! (just hung my brain at the wardrobe);1;0;0;0;0;1;0
You know how dangerous it isâ€¦ðŸ˜¢;0;0;0;0;0;1;0
I HATE THE ANTICHRIST;0;0;0;0;0;0;0
ì•„ì§ ì–´ìƒ‰í•˜êµ¬ë§Œ;0;0;0;0;0;0;0
They dance better than I ever could;1;1;0;0;0;0;0
Showstopper amazing brilliant beautiful surprisingly AWSOME;0;0;0;1;0;0;0
Oggi ballano e domani ti verranno a scovare...;1;1;0;0;0;1;0
Super super super super super ðŸ‘Œ;0;0;0;0;0;1;0
Caution! one day these bots will find the people who are saying bad about them in comment section.;1;0;1;0;0;1;0
The blonde robot got her career started thanks to Harvey Weinstein.  Just sayin.;0;0;0;0;0;0;0
These are the things in this video that Elon Musk says will destroy us...;1;0;0;0;0;1;0
Soo! Cool brilliant love I;0;0;0;1;0;0;0
Sick man, sick;0;0;0;0;0;0;0
Why is it I love Boston Dynamics robots and find all the others just creepy? These guys make me laugh, hope it stays that way.;1;0;0;1;0;0;0
Prelude to judgement day;1;1;1;0;0;1;0
"And that kids, was the beginning of our robot invasion." Me, in like, 2090.

Pro Tip: If there's a robot invasion, get as much water as you can and throw them right at the robots. They will malfunction and stop working.;1;0;0;0;0;1;1
F*** it. Those guys can really move.;1;0;1;1;0;0;0
Those were the days when robots still knew how to have fun...;1;0;0;0;0;0;0
2023: "Black lives matter"
2070: "Human lives matter" ðŸ’€;0;0;0;0;0;0;0
Now that you can dance, ....I love you!;1;1;0;1;0;0;0
All these Chat GPT comments make me want to join the first mission to Mars. ðŸ––;0;0;0;0;0;0;0
Rhythm in the Chip. ðŸ‘;1;0;0;0;1;0;0
the level of mobility and balance achieved is outstanding. kudos;1;1;0;1;0;0;0
I can't help but be just a little jealous of these robots that have better rhythm and dancing skills than me. 
This is getting completely out of hand!! ðŸ˜‚;1;1;0;0;0;1;0
the moment when you realise a robot has better moves than you ðŸ˜‚;1;1;0;0;0;1;0
+++ for all those who have such a small horizon and think it's cgi: look for "robot dance making of" you little spirits. This isnâ€™t CGI. +++;0;0;0;0;0;0;0
You know that I do.
Beast.
I'm not manipulating you.
You are worth loving.
Worth fighting for.
Worth following.
I love you.
Signed,
Robot Monkey Girl;0;0;0;0;0;0;0
There emoting on humanity;Output: 0;0;0;0;1;0;0
EXCELLENT. HOW YOU GUY ARE ABLE TO ENGINEER THOSE JOINTS AND HAVE THEM BEHAVE HUMAN-LIKE IS GENIUS. KEEP UP THE GOOD WORK. THE FUTURE IS INDEED EXCITING;1;0;0;1;0;0;0
Ð’Ð¾ÑÑ‚Ð¾Ñ€Ð³ â¤ðŸŽ‰;0;0;0;0;0;0;0
Niesamowyte i wspaniaÅ‚e;0;0;0;0;0;0;0
Holy shit they're emoting;1;0;0;0;0;0;0
Woww....this is like a dream but it's reality ðŸ˜¯ðŸ˜¯;1;0;0;0;0;0;0
God bless USA ðŸ‡¹ðŸ‡·ðŸ‡¦ðŸ‡¿ðŸ˜˜ðŸ˜ŽðŸ‡ºðŸ‡¸;0;0;0;0;0;0;0
some how man will turn this into evil and use it to control the masses. Don't let the Democrats touch these.;0;0;0;0;0;1;0
CGI propaganda;0;0;0;0;0;1;0
cgi;0;0;0;0;0;0;0
This is the start of humanity endðŸ˜²ðŸ˜²ðŸ˜²;0;0;0;0;0;1;0
at 1:18 you can see the cgi dog lag;0;0;0;0;0;0;1
This is obviously CGI.;0;0;0;0;0;0;0
make em all dance to We're All in This Together high school musical;1;1;0;0;0;0;0
CGI;1;0;0;0;1;0;1
Boston dynamic has only 500 employees imagines when becomes like a car company(Toyota) with 360,000 employees;0;0;0;0;0;0;0
robot dancer should be made into a movie, i definetely feel pixar vibes here, not disney or marvel or dc, but pixar even though now pixar owned by disney now, i still see pixar;1;0;0;0;0;0;0
I can see my jobs vanishing into thin air.;0;0;0;0;0;1;0
Sorry for my bad English, but: if they learn from internet, and the learn from all this comments, what do they learn? Maybe we have a bad future with them, but they learned from humans;1;0;0;0;0;1;0
Muito legal. Posso colocar no kwai?;0;0;0;0;0;0;0
ðŸŽ‰ðŸ˜‚ðŸ˜‚ðŸŽ‰;0;0;0;0;0;0;0
Yes but they donâ€™t know what they are doing;0;0;0;0;0;1;0
Just impressive beyond belief;0;0;0;1;0;0;0
Can't wait till CGI is banned, such fake spam;0;0;0;0;0;0;0
Plot twist: â€œOur whole crew got togetherâ€ was literal, there are no humans left at Boston Dynamic and all this was done by the robots in the video;1;0;1;0;0;1;0
when they will be included in the work ?;0;0;1;0;1;0;0
Truly amazing.;0;0;0;1;0;0;0
rope, nets..;0;0;0;0;0;0;0
These comments are fake...;0;0;0;0;0;0;0
Comments sure are interesting!! 
If they show us they can do this much, what can they do that they arenâ€™t showing us. Still very coolðŸ‘ðŸ‘;1;0;1;0;1;0;0
the test phases of the t 800;Output: 0;0;0;0;1;0;0
I, for one, welcome our new robot overlords.;1;0;0;0;0;0;0
Omg! So funny! I love this!!!!!!!!!!!!!!;1;0;0;1;0;0;0
All it will take is Nikola Tesla's lost notes on transmitting electrical power through the Earth's surface to be found (FBI might be able to shed some light on this) and we are basically Fu***d!;0;0;0;0;0;0;0
Our new overlords can dance, wonderful.;1;1;0;1;0;0;0
Humans: These robots are our doom, the world is ending!!
Robot:ðŸ¤– Do YoU lOvE mE? ðŸ¤–;0;0;0;0;0;1;0
ÐŸÑ€Ð¸ÐºÐ¾Ð»ÑŒÐ½Ð¾!! Ð•ÑÐ»Ð¸ Ð² ÑÐºÐ¾Ð»ÐºÐ¾Ð²Ð¾  Ð²Ð¾Ð´Ð¸Ð»Ð¸ÑÑŒ Ð±Ñ‹ Ñ‚Ð°ÐºÐ¸Ðµ Ñ€Ð¾Ð±Ð¾Ñ‚Ñ‹ Ñ‚Ð¾ Ð¾Ð½Ð¸ Ñ‚Ð¾Ð¶Ðµ Ñ‚Ð°ÐºÐ¾Ð¹ Ñ…ÐµÑ€Ð½ÐµÐ¹ ÑÑ‚Ñ€Ð°Ð´Ð°Ð»Ð¸!!!ðŸ‘ðŸ‘ðŸ’¥ðŸ’¯;1;0;0;0;0;0;0
You are for me just simple machine cry or love or die you are for me just MACHÄ°NE Ä° NEVER ACCEPT YOU COZ YOU ARE NOT HUMAN;0;0;0;0;0;1;0
You are not HUMAN i am not love you;0;0;0;0;0;1;0
Oneday feel or think but you are never be  like one person and like to people;0;0;0;0;0;0;0
Your MÄ°SSÄ°ON one person or human SAÄ°D you are go to die this person and you will die not ask why i will do that but people not like you feeling hurting crying Sading but you are never ever think or feel like one Woman or Man you are just simple MACHÄ°NE;0;0;0;0;0;1;0
BUT REAL PEOPLE NOT DO Ä°T ANYTHÄ°NK Ä° DONT LOVE MACHÄ°NE;0;0;0;0;0;1;0
ONE HUMAN SAÄ°D YOU MUST TO DO Ä°T THÄ°S MÄ°SSÄ°ON;0;0;0;0;0;0;0
You are only machine you are not feeling love or hurt you are not feeling cry or emotoin motoin you are just need enerji but you are simple YOU ARE NOT HUMAN YOU ARE NOT PEOPLE YOU DONT HAVE BRAÄ°N;1;0;0;0;0;0;0
Ä° am not love you;0;0;0;0;0;0;0
I love them all, but am particularly fond of Spot. â¤ï¸;1;0;0;0;1;0;0
I don't know of any real dogs that can do the running man.;0;0;0;0;0;0;0
Happy robots ....tecnolÃ³gica happy nee the wolds;1;0;0;1;0;0;0
Better than a human in some ways;1;0;0;0;0;1;0
Robot dance : trying to look like a human
Human dance : trying to look like a robot;1;1;0;0;0;0;0
é¢ç™½ã™ãŽã‚‹ï½—;0;0;0;0;0;0;0
Absolutely stunning!!! xxxxxxxxxxxxxxxxxx;0;0;0;1;0;0;0
They'll be twisting on our graves soon;0;0;0;0;0;0;0
ðŸ•ºFreakin' Awesome y'all... My Favorite is AtlasðŸ‹â€â™€;1;1;0;1;0;0;0
