author;updated_at;like_count;text;video_id;public;Vermenschlichung;Leistung;Autonomie;Positiv;Neutral;Negativ
@jeremybickham2842;2023-09-09T21:39:52Z;5;Our creative thinking have always made us superior to machines. The fact that people were able make these robots boogie is a creative masterpiece!;fn3KWM1kuAw;True;0;0;0;0;0;0
@rosearot;2023-09-09T21:32:20Z;4;mega;fn3KWM1kuAw;True;0;0;0;0;0;0
@breshnasamadi8577;2023-09-09T19:50:43Z;5;Wow;fn3KWM1kuAw;True;0;0;0;0;0;0
@o.hobbyplayer8984;2023-09-09T16:48:58Z;3;👍👍👍;fn3KWM1kuAw;True;0;0;0;0;0;0
@omarnicholas4649;2023-09-09T15:23:14Z;4;This the best and worst piece of propaganda I’ve ever seen.;fn3KWM1kuAw;True;0;0;0;0;0;0
@deboracopeland4795;2023-09-09T15:21:33Z;5;This is cool as shit.;fn3KWM1kuAw;True;0;0;0;0;0;0
@alexwolfe7261;2023-09-09T14:41:45Z;3;They’re more coordinated than I am, damn..;fn3KWM1kuAw;True;0;0;0;0;0;0
@serpulalacrymanzz;2023-09-09T08:52:23Z;3;This is so cool omg😭😭💗;fn3KWM1kuAw;True;0;0;0;0;0;0
@lughscanlan;2023-09-09T05:16:25Z;7;“…and then the machines took over the world and spared not a single living soul.”;fn3KWM1kuAw;True;0;0;0;0;0;0
@carmenanonyme4593;2023-09-08T21:02:04Z;0;Les ingénieurs ont été très fort pour les concevoir chapeau..de les voir gesticuler et danser ainsi aussi bien bravo..utile pour la main d'oeuvre aussi, du moment qu'ils soient créés à bon escient et pas en surnombre, ..hm..si chaque particulier en avait un à titre d'entraide pour tous, un rêve que s'il ne fait pas trop de bruit en se déplaçant et qu'il soit aussi respecté,.qu'il n'y ait pas de possibilité de le traffiquer et qu'ils tombent surtout entre de bonne main à l'usage qu'on lui destiné..mais qu'on ne néglige pas la nature , l'environnement la beauté de la nature et ses animaux domestiques ou non..Je ne sais si sur Terre ce que celà va donner, mais la prudence et le contrôle de ce qu'on invente et produit est un acte nécessaire..;fn3KWM1kuAw;True;0;0;0;0;0;0
@caroleclare6023;2023-09-08T20:22:38Z;4;Great fun! 🤖;fn3KWM1kuAw;True;0;0;0;0;0;0
@bustercrabbe8447;2023-09-08T19:48:10Z;19;I would to see them make a surprise appearance at a night club or disco.;fn3KWM1kuAw;True;0;0;0;0;0;0
@merkur99;2023-09-08T18:22:32Z;2;And equipping these robots with AI will be dangerous;fn3KWM1kuAw;True;0;0;0;0;0;0
@keithamyx1215;2023-09-08T16:54:45Z;1;The first thing I think of is how to put them down. It will come to that. 🤨;fn3KWM1kuAw;True;0;0;0;0;0;0
@earthangel3240;2023-09-08T14:47:30Z;1;I'm scared!;fn3KWM1kuAw;True;0;0;0;0;0;0
@sgtayl221;2023-09-08T04:39:48Z;12;Boston Dynamics engineering team and programmers are absolutely amazing!;fn3KWM1kuAw;True;0;0;0;0;0;0
@theodorehaskins3756;2023-09-07T20:26:35Z;4;Aww, shucks! Look out, Beyoncé, look up, Taylor, Swift, these robots are coming for your jobs.LMAO!😁😁🤪;fn3KWM1kuAw;True;0;0;0;0;0;0
@sittinandthinkin;2023-09-07T17:28:53Z;5;Then AI comes into play and it gets amorous. And you're the only one in the room.;fn3KWM1kuAw;True;0;0;0;0;0;0
@hollysmithconklin847;2023-09-07T16:18:32Z;1;The Scary part is when he does something else.;fn3KWM1kuAw;True;0;0;0;0;0;0
@user-lv7wt5re2t;2023-09-07T12:24:53Z;9;Роботы после того, как поработили человечество. 😂;fn3KWM1kuAw;True;0;0;0;0;0;0
@denchaso.8664;2023-09-07T10:30:33Z;2;Mega;fn3KWM1kuAw;True;0;0;0;0;0;0
@joedrumer9029;2023-09-07T09:04:37Z;4;Cool 😂;fn3KWM1kuAw;True;0;0;0;0;0;0
@volg764;2023-09-07T07:57:25Z;0;Как здорово танцуют роботы😅🎉;fn3KWM1kuAw;True;0;0;0;0;0;0
@user-hh4yx4sq5o;2023-09-07T03:33:50Z;1;O;fn3KWM1kuAw;True;0;0;0;0;0;0
@sebastiaohenriqueissa223;2023-09-06T21:57:16Z;2;O vídeo  mais legal sobre robôs que assisti até agora!!;fn3KWM1kuAw;True;0;0;0;0;0;0
@sebastiaohenriqueissa223;2023-09-06T21:55:56Z;2;😊☺🥰❤🤖;fn3KWM1kuAw;True;0;0;0;0;0;0
@skoyubk;2023-09-06T13:55:58Z;6;that is really cool. Have you ever consider use this technology to help disabled people? I think it will significantly improve their life;fn3KWM1kuAw;True;0;0;0;0;0;0
@JoeZorzin;2023-09-06T11:18:27Z;6;this never gets old!;fn3KWM1kuAw;True;0;0;0;0;0;0
@joedrumer9029;2023-09-05T23:53:23Z;0;Игрушки,но в тоже время серезная технология;fn3KWM1kuAw;True;0;0;0;0;0;0
@DisCoM80;2023-09-05T22:29:16Z;1;they are so talented to create this robotics!!;fn3KWM1kuAw;True;0;0;0;0;0;0
@helliocentrismkills7195;2023-09-05T18:37:05Z;0;Nice 3d graphics;fn3KWM1kuAw;True;0;0;0;0;0;0
@doncollins786;2023-09-05T14:20:25Z;4;"Until they approach me and say, ""Your papers, please?""";fn3KWM1kuAw;True;0;0;0;0;0;0
@mustafa3701;2023-09-05T05:46:06Z;3;We need Robos in dalily life who work like Angels of God .;fn3KWM1kuAw;True;0;0;0;0;0;0
@ledbread8497;2023-09-04T19:18:47Z;7;i love all of them;fn3KWM1kuAw;True;0;0;0;0;0;0
@badhonebrahim7707;2023-09-04T19:06:03Z;4;Scary;fn3KWM1kuAw;True;0;0;0;0;0;0
@charsun9105;2023-09-04T13:06:10Z;1;too happy🥰🥰🥰;fn3KWM1kuAw;True;0;0;0;0;0;0
@jasonlarnach6770;2023-09-04T10:17:04Z;1;Creepy;fn3KWM1kuAw;True;0;0;0;0;0;0
@user-OLLE_TIU;2023-09-04T00:03:27Z;0;Парня из железяки удалось вытащить ?😆;fn3KWM1kuAw;True;0;0;0;0;0;0
@mustafa3701;2023-09-03T12:03:25Z;5;These robos will land on the surface of Uranus , Venus and Jupiter to make history . Inshallah .;fn3KWM1kuAw;True;0;0;0;0;0;0
@mustafa3701;2023-09-03T12:00:58Z;2;Future of Industry .;fn3KWM1kuAw;True;0;0;0;0;0;0
@encarnagomezsala7455;2023-09-03T11:02:35Z;1;Como se llama ésta canción ❤;fn3KWM1kuAw;True;0;0;0;0;0;0
@hugomarrufo3801;2023-09-03T03:38:20Z;4;Bailan mejor que yo…😅;fn3KWM1kuAw;True;0;0;0;0;0;0
@Starbat88;2023-09-02T16:24:26Z;5;Yes!!  I Love these robots.;fn3KWM1kuAw;True;0;0;0;0;0;0
@yolomolo2736;2023-09-02T14:18:04Z;16;Think of all the countless mathematical calculations, physics, engineering and programming all to make robots dance;fn3KWM1kuAw;True;0;0;0;0;0;0
@haunsikan8202;2023-09-02T12:09:55Z;0;혹시 재기차기 될까요?;fn3KWM1kuAw;True;0;0;0;0;0;0
@TurboCorner;2023-09-02T07:57:36Z;2;Awesome❤;fn3KWM1kuAw;True;0;0;0;0;0;0
@rajbanwait325;2023-09-01T21:12:28Z;1;Hahahaha... Sentient Silicon Based Life Form...Watch Star Trek 1, Voyager 1...;fn3KWM1kuAw;True;0;0;0;0;0;0
@FireCoonHD;2023-09-01T18:28:07Z;1;Eyyoooooo you jivin frfrfr;fn3KWM1kuAw;True;0;0;0;0;0;0
@stevebroi4425;2023-09-01T09:48:34Z;2;"Every time I pick up heavy objects and put them down I gain charge,were ever l walk I gain charge. When ever  my companion rolls  down hills he gains charge we draw from one energy source will giving to another. you soon will be charging your world as you go about life. You will be incharge.🥾👞👟⚡🔋📲🚸🇦🇺.
☎️🖥️⌨️🖨️
📞📟💻📠
📲
🗜️🔬🚲";fn3KWM1kuAw;True;0;0;0;0;0;0
@nochingue716;2023-09-01T02:34:24Z;2;👏👏👏👏👏;fn3KWM1kuAw;True;0;0;0;0;0;0
@jeremyhebert890;2023-08-30T22:46:06Z;14;We're doomed!;fn3KWM1kuAw;True;0;0;0;0;0;0
@santinofrasca1727;2023-08-30T22:39:08Z;4;Wow!!!  New CGI to fool the world;fn3KWM1kuAw;True;0;0;0;0;0;0
@sherzodzufarov4925;2023-08-30T14:57:07Z;3;Usa i love you;fn3KWM1kuAw;True;0;0;0;0;0;0
@janicechiaretto7082;2023-08-30T03:16:05Z;6;Why are we not concerned about this. especially with AI?;fn3KWM1kuAw;True;0;0;0;0;0;0
@santinofrasca1727;2023-08-29T20:46:21Z;1;LOL    people who believe this;fn3KWM1kuAw;True;0;0;0;0;0;0
@spaceflightgames8204;2023-08-29T05:59:43Z;8;The fact that this is real;fn3KWM1kuAw;True;0;0;0;0;0;0
@themachine4008;2023-08-29T04:16:39Z;10;This is kind of scary.   About 20 years from now they will be dancing to this song as the world burns.;fn3KWM1kuAw;True;0;0;0;0;0;0
@emanuelb.2559;2023-08-29T03:17:34Z;1;Gabe Newell didn't gave us Half Life 3 because we are going to see it in real life soon;fn3KWM1kuAw;True;0;0;0;0;0;0
@denniswiese9396;2023-08-28T23:26:53Z;9;Absolutely amazing.  Thank God we still have people with educations and imagination instead of fantasy and whining.;fn3KWM1kuAw;True;0;0;0;0;0;0
@PotentiallyAndy;2023-08-28T17:06:52Z;4;Is it just me or does the thumbnail look like a ninja turtle?;fn3KWM1kuAw;True;0;0;0;0;0;0
@iK0N;2023-08-28T16:09:55Z;2;Yo y los panas cuando suena:;fn3KWM1kuAw;True;0;0;0;0;0;0
@iK0N;2023-08-28T16:09:11Z;4;Sublime🌹🤌🏻;fn3KWM1kuAw;True;0;0;0;0;0;0
@velocxty2477;2023-08-28T15:30:22Z;6;Honestly, this is probably one of THE BEST yt videos.;fn3KWM1kuAw;True;0;0;0;0;0;0
@user-kudryavayaLyagushka;2023-08-28T07:56:56Z;0;Если честно...;fn3KWM1kuAw;True;0;0;0;0;0;0
@Channel9001;2023-08-28T06:19:53Z;9;"Human: *does the robot*
Robot: That's not how I dance, you racist! *dances like a human*";fn3KWM1kuAw;True;0;0;0;0;0;0
@coreyrice1821;2023-08-28T02:07:16Z;1;Nope nope;fn3KWM1kuAw;True;0;0;0;0;0;0
@barbrice721;2023-08-28T01:59:51Z;7;If it's real. I'm astounded. If it's fake. Well done. Imagine the money trotting around in that room.;fn3KWM1kuAw;True;0;0;0;0;0;0
@praveenkumardhankar2716;2023-08-27T22:31:41Z;1;Hyundai sure does.;fn3KWM1kuAw;True;0;0;0;0;0;0
@ZZ-dr2wj;2023-08-27T02:05:23Z;3;Could you design it to be beautiful? Can this be cuter? Because it looks really scary.;fn3KWM1kuAw;True;0;0;0;0;0;0
@glennbrymer4065;2023-08-27T01:05:33Z;1;I see parts flying through the air.;fn3KWM1kuAw;True;0;0;0;0;0;0
@tobiwayne4021;2023-08-27T00:08:05Z;0;Fake😂;fn3KWM1kuAw;True;0;0;0;0;0;0
@antarprakash7412;2023-08-26T22:35:24Z;1;Умнее же человека будет;fn3KWM1kuAw;True;0;0;0;0;0;0
@Tang0355;2023-08-26T18:26:58Z;1;But they don’t feel it baby;fn3KWM1kuAw;True;0;0;0;0;0;0
@aaron4310;2023-08-26T17:45:29Z;3;How's this not got more views;fn3KWM1kuAw;True;0;0;0;0;0;0
@aaron4310;2023-08-26T17:45:10Z;12;If you can't smile whilst watching robots dance I don't no what will.;fn3KWM1kuAw;True;0;0;0;0;0;0
@Peachy_Raven;2023-08-26T11:03:20Z;10;This is incredible. Not only the performances of the robots themselves astonishing, but also feel deep respect for the scientists and engineers who designed and researched these robots. keep up the amazing work!;fn3KWM1kuAw;True;0;0;0;0;0;0
@mikeemery6741;2023-08-26T07:06:11Z;9;Dear Boston Dynamics,  Please program robot Number 2 to never pick fruit from the forbidden tree and pass it on to robot Number 1... We don't want to have to go through that shit again...  Best Regards, God     ps:  you may want to make sure Number 1 has the remote for Number 2's audio circuitry.  I forgot that part the first go around.;fn3KWM1kuAw;True;0;0;0;0;0;0
@PJFunnyBunny-yl7co;2023-08-26T04:39:42Z;2;🤣tears....;fn3KWM1kuAw;True;0;0;0;0;0;0
@davidstemmler1836;2023-08-26T02:55:38Z;6;F***ing scary.;fn3KWM1kuAw;True;0;0;0;0;0;0
@riverkwai9;2023-08-25T14:17:07Z;4;Wow! Amazing Robots;fn3KWM1kuAw;True;0;0;0;0;0;0
@user-lc7kr3dc5j;2023-08-25T10:40:56Z;3;чудо!;fn3KWM1kuAw;True;0;0;0;0;0;0
@xenosaga8436;2023-08-24T14:04:29Z;6;I know they'll inevitably gain sentience and destroy humanity, but I still want a robot best friend.;fn3KWM1kuAw;True;0;0;0;0;0;0
@RichardPinewood;2023-08-24T11:01:34Z;5;This robots with bullet proof armors will be perfect against school shooters,it will save lives !!;fn3KWM1kuAw;True;0;0;0;0;0;0
@piggugudu1327;2023-08-24T08:33:54Z;8;Why is this so endearing ☺️ they really look like they are having a good time 😂;fn3KWM1kuAw;True;0;0;0;0;0;0
@travcat756;2023-08-23T21:37:38Z;2;Ballet is the art of dance. Any takers?;fn3KWM1kuAw;True;0;0;0;0;0;0
@estibon3872;2023-08-23T21:26:10Z;2;I LOVE ROBOTS!!!! ❤❤❤❤;fn3KWM1kuAw;True;0;0;0;0;0;0
@truefunk99;2023-08-23T21:11:25Z;3;Yikes! haha lol;fn3KWM1kuAw;True;0;0;0;0;0;0
@amalxavier5102;2023-08-23T07:11:44Z;4;Progress with the lst 100 years, imagine thousand years,million years,i hope the future will be bright if we dont nuke ourselves;fn3KWM1kuAw;True;0;0;0;0;0;0
@Snardbafulator;2023-08-23T03:12:33Z;2;I, for one, welcome our robot overlords.;fn3KWM1kuAw;True;0;0;0;0;0;0
@albertvanraes;2023-08-22T20:47:01Z;4;Its really FANTASTIC Boston dinamics Graetings from Belgium Europe, keep the good working;fn3KWM1kuAw;True;0;0;0;0;0;0
@Canmaries;2023-08-22T15:34:38Z;5;I love when he touches his foot with his hand soo cute!;fn3KWM1kuAw;True;0;0;0;0;0;0
@norizmanmohdsaaid7081;2023-08-22T13:15:53Z;4;Its okay if they take over humankind, because i love these robots made by boston dynamic.;fn3KWM1kuAw;True;0;0;0;0;0;0
@SR-iy4gg;2023-08-21T23:51:04Z;4;"Look at the yellow one's ""head."" That's a snake head. That's creepy.";fn3KWM1kuAw;True;0;0;0;0;0;0
@carpenterabc;2023-08-21T02:57:56Z;6;"..these robots have ""Soul"" !!!!...but I wonder if they truly ""understand"" what a mashed potato is ??";fn3KWM1kuAw;True;0;0;0;0;0;0
@yeshwamp;2023-08-21T00:54:10Z;28;man, the amount of testing, theorizing, fixing, redoing, reworking all for some thing as normal as dancing really astounds me and really shows the effort they put in.;fn3KWM1kuAw;True;0;0;0;0;0;0
@customcalendars4u2;2023-08-20T23:00:58Z;2;The very moment management team Marc, Robert, Aaron and all they're employees realize they done Birthed some BLACK robots!🤣;fn3KWM1kuAw;True;0;0;0;0;0;0
@rikoscy_4;2023-08-20T22:59:49Z;10;Very disturbing;fn3KWM1kuAw;True;0;0;0;0;0;0
@skymaster0yt;2023-08-20T20:01:26Z;0;YES;fn3KWM1kuAw;True;0;0;0;0;0;0
@DjPoke;2023-08-20T19:04:15Z;5;Monsters create monsters;fn3KWM1kuAw;True;0;0;0;0;0;0
@tomfitzpatrick7335;2023-08-20T16:40:06Z;2;This is so cool!;fn3KWM1kuAw;True;0;0;0;0;0;0
@RoCkEr882009;2023-08-20T02:25:34Z;6;I gotta learn them dance moves 🥴  🍺;fn3KWM1kuAw;True;0;0;0;0;0;0
@adamhenderson7900;2023-08-19T17:56:50Z;12;The robot doing the human.;fn3KWM1kuAw;True;0;0;0;0;0;0
@vicarameila1418;2023-08-19T05:09:02Z;19;The amount of people who thought this was CGI was fucking wild;fn3KWM1kuAw;True;0;0;0;0;0;0
@janvingst;2023-08-18T21:18:14Z;4;who is writing the checks for this?;fn3KWM1kuAw;True;0;0;0;0;0;0
@Azerbaijan...;2023-08-18T13:27:52Z;0;.;fn3KWM1kuAw;True;0;0;0;0;0;0
@spongmongler6760;2023-08-18T12:36:28Z;13;great, now stop kicking them;fn3KWM1kuAw;True;0;0;0;0;0;0
@idefix3678;2023-08-18T12:15:17Z;2;Die haben Spass;fn3KWM1kuAw;True;0;0;0;0;0;0
@jorgancarth5008;2023-08-18T09:41:26Z;3;epic;fn3KWM1kuAw;True;0;0;0;0;0;0
@miriahmpaloma8088;2023-08-18T04:34:19Z;0;Yasteryeardryall .... So nunya is rafting....thus other wise bag of these special potatoe chips messy ass ages...😒;fn3KWM1kuAw;True;0;0;0;0;0;0
@miriahmpaloma8088;2023-08-18T04:22:38Z;0;Without club opp scone coma. Beta 🎉🎉🎉;fn3KWM1kuAw;True;0;0;0;0;0;0
@norakat;2023-08-17T20:21:19Z;11;That’s the dance they’ll be doing on your dead bodies once humanity is conquered.;fn3KWM1kuAw;True;0;0;0;0;0;0
@mememe643;2023-08-17T19:43:25Z;6;No I don't love you 👈👽🛸;fn3KWM1kuAw;True;0;0;0;0;0;0
@mememe643;2023-08-17T19:42:15Z;1;🌘🛸👽🛸🌒🤖🌘🛸👽🛸🌒;fn3KWM1kuAw;True;0;0;0;0;0;0
@stephaniecharlton1458;2023-08-17T18:43:47Z;0;😎😇😇😇🐝♥️🙏🌏❤️❤️🌈👍👍😃👁🏴󠁧󠁢󠁥󠁮󠁧󠁿👌😀stef;fn3KWM1kuAw;True;0;0;0;0;0;0
@georgewebster8733;2023-08-16T13:17:35Z;8;Are they real?? Seriously???;fn3KWM1kuAw;True;0;0;0;0;0;0
@irvanf.pradita6721;2023-08-16T10:04:37Z;5;Make the robot do the robot dance pls;fn3KWM1kuAw;True;0;0;0;0;0;0
@TicklePickleLover;2023-08-15T23:11:06Z;1;I want to see a video of PetMan1 hosting a podcast with PetMan2;fn3KWM1kuAw;True;0;0;0;0;0;0
@thetruthproject9642;2023-08-15T14:36:16Z;4;Yes I do. True intelligence is humorous!;fn3KWM1kuAw;True;0;0;0;0;0;0
@mars.359;2023-08-15T01:22:59Z;4;This is scary stuff.;fn3KWM1kuAw;True;0;0;0;0;0;0
@surajitdas5778;2023-08-14T07:27:46Z;3;Are they real?;fn3KWM1kuAw;True;0;0;0;0;0;0
@janetcarbone4213;2023-08-14T03:45:27Z;4;I LOVE YOU!!!!💕❤️😘;fn3KWM1kuAw;True;0;0;0;0;0;0
@OctoChris82;2023-08-13T15:53:45Z;7;Freddy Fazbear has competition;fn3KWM1kuAw;True;0;0;0;0;0;0
@karennewbury6430;2023-08-13T03:16:46Z;2;Fabulous! Juliete Blankespoor from Chestnut School of Herbal Medicine recommended this video. Bravo!;fn3KWM1kuAw;True;0;0;0;0;0;0
@DorukhanDORUK-sy9us;2023-08-12T19:00:43Z;0;"Hüdayda da Konya'lım Hüdayda,
500 Altın yedin,
Bir ayda..";fn3KWM1kuAw;True;0;0;0;0;0;0
@dkeller125;2023-08-12T17:28:20Z;2;"oh yes, i
 love you very much :)";fn3KWM1kuAw;True;0;0;0;0;0;0
@azhaz578;2023-08-12T14:58:36Z;3;OpenAI be like 👀;fn3KWM1kuAw;True;0;0;0;0;0;0
@iunary;2023-08-12T12:50:56Z;0;Delightful.;fn3KWM1kuAw;True;0;0;0;0;0;0
@34subhodeepchatterjee24;2023-08-12T12:49:32Z;2;I have been motivated very nicely by this video.....;fn3KWM1kuAw;True;0;0;0;0;0;0
@Stinschen;2023-08-12T08:44:30Z;5;If that is an average day at the office, man, I wanna work there! 😂👏;fn3KWM1kuAw;True;0;0;0;0;0;0
@P455w0rds;2023-08-12T08:36:18Z;1;*WOW!* 😂🤗👏👏;fn3KWM1kuAw;True;0;0;0;0;0;0
@Marshal098;2023-08-12T00:12:00Z;2;God thats insane;fn3KWM1kuAw;True;0;0;0;0;0;0
@billionairena8669;2023-08-11T14:52:07Z;2;I love you  hyundai ^ ^;fn3KWM1kuAw;True;0;0;0;0;0;0
@Questor-ky2fv;2023-08-11T04:32:53Z;11;I'm in my mid sixties and disabled. I wonder if there will be affordable housekeeper models in my lifetime? 🤔🤖;fn3KWM1kuAw;True;0;0;0;0;0;0
@LeonardMBlake;2023-08-11T01:19:12Z;2;Elon needs to work with BD to develop a Mars environmental Robot!  Once developed, send about 20 of them along with the equipment to build shelters, power station(s), fuel, and water extraction.  Send some of the new mini-nuclear power stations for set-up.  Vehicles for exploring various sites for caving into rock formations to build more secure shelters and hydroponics.  These Robots would able to get things built with little downtime.   Utilize only 10-12 units, with the remainder for back up support.;fn3KWM1kuAw;True;0;0;0;0;0;0
@robinanderson724;2023-08-10T18:16:44Z;15;I bet they had so much fun programming all the choreography for this.;fn3KWM1kuAw;True;0;0;0;0;0;0
@denisestark1059;2023-08-10T13:35:49Z;0;Iluv them send over I live on the cape 😂😅;fn3KWM1kuAw;True;0;0;0;0;0;0
@briankeevan8134;2023-08-09T17:42:20Z;9;"Sure, they can “mashed potato,” & “do the twist,” 
…but I wonder if they can do “the robot?”";fn3KWM1kuAw;True;0;0;0;0;0;0
@realitywins6457;2023-08-09T14:59:30Z;4;They’re not being built for entertainment;fn3KWM1kuAw;True;0;0;0;0;0;0
@radiosnmore;2023-08-09T05:19:00Z;3;wonder whst the runtime for atlas is.  also. would be cool to see how the visual volision avoudance systems work with feedback on balance and sensors etc;fn3KWM1kuAw;True;0;0;0;0;0;0
@radiosnmore;2023-08-09T05:17:08Z;5;impressed with the fluid controll and some kind of damping algo😮 hmmmmmmmm.   i wanna work for you guys;fn3KWM1kuAw;True;0;0;0;0;0;0
@jeffreybraman7832;2023-08-09T03:49:23Z;2;I saw the wizard behind the curtain!;fn3KWM1kuAw;True;0;0;0;0;0;0
@stopandsmelltheroses104;2023-08-07T11:40:57Z;7;My frightened frown has given me a massive migraine;fn3KWM1kuAw;True;0;0;0;0;0;0
@yikes1111awake;2023-08-06T21:08:13Z;15;You wanna impress me, get that thing to make a bed.;fn3KWM1kuAw;True;0;0;0;0;0;0
@FingersKungfu;2023-08-06T05:19:15Z;7;Imagine 50 years from now when all the entertainers are android robots or artificial humans, people will look back at this moment and have a good laugh.;fn3KWM1kuAw;True;0;0;0;0;0;0
@chemianapiatke3057;2023-08-05T21:14:49Z;4;Każdy ma prawo do relaksu i zabawy po cięzkich zadaniach w magazynie, a co!😊;fn3KWM1kuAw;True;0;0;0;0;0;0
@michellelanteri6897;2023-08-05T02:57:44Z;11;Both amazing but also a little scary too;fn3KWM1kuAw;True;0;0;0;0;0;0
@SylvtheFurry;2023-08-04T15:55:09Z;1;when can i high-five an atlas;fn3KWM1kuAw;True;0;0;0;0;0;0
